day,company_id,employee_headcount
2012-06-19,4,547
2012-06-20,4,549
2012-06-21,4,549
2012-06-22,4,543
2012-06-23,4,543
2012-06-24,4,543
2012-06-25,4,549
2012-06-26,4,550
2012-06-27,4,552
2012-06-28,4,552
2012-06-29,4,546
2012-06-30,4,546
2012-07-01,4,546
2012-07-02,4,558
2012-07-03,4,558
2012-07-04,4,558
2012-07-05,4,559
2012-07-06,4,555
2012-07-07,4,555
2012-07-08,4,555
2012-07-09,4,561
2012-07-10,4,561
2012-07-11,4,562
2012-07-12,4,562
2012-07-13,4,554
2012-07-14,4,554
2012-07-15,4,554
2012-07-16,4,559
2012-07-17,4,559
2012-07-18,4,560
2012-07-19,4,561
2012-07-20,4,559
2012-07-21,4,559
2012-07-22,4,559
2012-07-23,4,564
2012-07-24,4,564
2012-07-25,4,564
2012-07-26,4,564
2012-07-27,4,563
2012-07-28,4,563
2012-07-29,4,563
2012-07-30,4,572
2012-07-31,4,572
2012-08-01,4,573
2012-08-02,4,573
2012-08-03,4,571
2012-08-04,4,571
2012-08-05,4,571
2012-08-06,4,577
2012-08-07,4,578
2012-08-08,4,579
2012-08-09,4,579
2012-08-10,4,572
2012-08-11,4,572
2012-08-12,4,572
2012-08-13,4,578
2012-08-14,4,578
2012-08-15,4,578
2012-08-16,4,579
2012-08-17,4,576
2012-08-18,4,576
2012-08-19,4,576
2012-08-20,4,582
2012-08-21,4,582
2012-08-22,4,583
2012-08-23,4,583
2012-08-24,4,580
2012-08-25,4,580
2012-08-26,4,580
2012-08-27,4,588
2012-08-28,4,588
2012-08-29,4,588
2012-08-30,4,588
2012-08-31,4,586
2012-09-01,4,586
2012-09-02,4,586
2012-09-03,4,586
2012-09-04,4,593
2012-09-05,4,593
2012-09-06,4,593
2012-09-07,4,589
2012-09-08,4,589
2012-09-09,4,589
2012-09-10,4,594
2012-09-11,4,594
2012-09-12,4,594
2012-09-13,4,595
2012-09-14,4,592
2012-09-15,4,592
2012-09-16,4,592
2012-09-17,4,594
2012-09-18,4,596
2012-09-19,4,597
2012-09-20,4,596
2012-09-21,4,590
2012-09-22,4,590
2012-09-23,4,590
2012-09-24,4,592
2012-09-25,4,593
2012-09-26,4,593
2012-09-27,4,593
2012-09-28,4,590
2012-09-29,4,590
2012-09-30,4,590
2012-10-01,4,594
2012-10-02,4,594
2012-10-03,4,595
2012-10-04,4,595
2012-10-05,4,592
2012-10-06,4,592
2012-10-07,4,592
2012-10-08,4,603
2012-10-09,4,603
2012-10-10,4,603
2012-10-11,4,603
2012-10-12,4,602
2012-10-13,4,602
2012-10-14,4,602
2012-10-15,4,608
2012-10-16,4,608
2012-10-17,4,608
2012-10-18,4,608
2012-10-19,4,605
2012-10-20,4,605
2012-10-21,4,605
2012-10-22,4,621
2012-10-23,4,621
2012-10-24,4,621
2012-10-25,4,621
2012-10-26,4,615
2012-10-27,4,615
2012-10-28,4,615
2012-10-29,4,625
2012-10-30,4,626
2012-10-31,4,627
2012-11-01,4,627
2012-11-02,4,620
2012-11-03,4,620
2012-11-04,4,620
2012-11-05,4,628
2012-11-06,4,630
2012-11-07,4,630
2012-11-08,4,630
2012-11-09,4,628
2012-11-10,4,628
2012-11-11,4,628
2012-11-12,4,632
2012-11-13,4,631
2012-11-14,4,631
2012-11-15,4,631
2012-11-16,4,624
2012-11-17,4,624
2012-11-18,4,624
2012-11-19,4,631
2012-11-20,4,631
2012-11-21,4,631
2012-11-22,4,631
2012-11-23,4,629
2012-11-24,4,629
2012-11-25,4,629
2012-11-26,4,640
2012-11-27,4,641
2012-11-28,4,641
2012-11-29,4,641
2012-11-30,4,640
2012-12-01,4,640
2012-12-02,4,640
2012-12-03,4,648
2012-12-04,4,648
2012-12-05,4,648
2012-12-06,4,649
2012-12-07,4,644
2012-12-08,4,644
2012-12-09,4,644
2012-12-10,4,649
2012-12-11,4,650
2012-12-12,4,650
2012-12-13,4,650
2012-12-14,4,646
2012-12-15,4,646
2012-12-16,4,646
2012-12-17,4,652
2012-12-18,4,652
2012-12-19,4,653
2012-12-20,4,653
2012-12-21,4,649
2012-12-22,4,649
2012-12-23,4,649
2012-12-24,4,658
2012-12-25,4,658
2012-12-26,4,659
2012-12-27,4,659
2012-12-28,4,654
2012-12-29,4,654
2012-12-30,4,654
2012-12-31,4,660
2013-01-01,4,660
2013-01-02,4,663
2013-01-03,4,663
2013-01-04,4,658
2013-01-05,4,658
2013-01-06,4,658
2013-01-07,4,670
2013-01-08,4,671
2013-01-09,4,670
2013-01-10,4,670
2013-01-11,4,667
2013-01-12,4,667
2013-01-13,4,667
2013-01-14,4,671
2013-01-15,4,672
2013-01-16,4,671
2013-01-17,4,671
2013-01-18,4,663
2013-01-19,4,663
2013-01-20,4,663
2013-01-21,4,663
2013-01-22,4,667
2013-01-23,4,666
2013-01-24,4,666
2013-01-25,4,661
2013-01-26,4,661
2013-01-27,4,661
2013-01-28,4,670
2013-01-29,4,671
2013-01-30,4,671
2013-01-31,4,671
2013-02-01,4,664
2013-02-02,4,664
2013-02-03,4,664
2013-02-04,4,670
2013-02-05,4,670
2013-02-06,4,670
2013-02-07,4,670
2013-02-08,4,666
2013-02-09,4,666
2013-02-10,4,666
2013-02-11,4,674
2013-02-12,4,674
2013-02-13,4,675
2013-02-14,4,675
2013-02-15,4,670
2013-02-16,4,670
2013-02-17,4,670
2013-02-18,4,670
2013-02-19,4,680
2013-02-20,4,680
2013-02-21,4,680
2013-02-22,4,678
2013-02-23,4,678
2013-02-24,4,678
2013-02-25,4,686
2013-02-26,4,686
2013-02-27,4,688
2013-02-28,4,688
2013-03-01,4,683
2013-03-02,4,683
2013-03-03,4,683
2013-03-04,4,692
2013-03-05,4,692
2013-03-06,4,692
2013-03-07,4,692
2013-03-08,4,688
2013-03-09,4,688
2013-03-10,4,688
2013-03-11,4,697
2013-03-12,4,698
2013-03-13,4,698
2013-03-14,4,698
2013-03-15,4,690
2013-03-16,4,690
2013-03-17,4,690
2013-03-18,4,696
2013-03-19,4,699
2013-03-20,4,699
2013-03-21,4,699
2013-03-22,4,696
2013-03-23,4,696
2013-03-24,4,696
2013-03-25,4,701
2013-03-26,4,701
2013-03-27,4,701
2013-03-28,4,701
2013-03-29,4,701
2013-03-30,4,701
2013-03-31,4,701
2013-04-01,4,701
2013-04-02,4,702
2013-04-03,4,703
2013-04-04,4,702
2013-04-05,4,700
2013-04-06,4,700
2013-04-07,4,700
2013-04-08,4,705
2013-04-09,4,706
2013-04-10,4,706
2013-04-11,4,706
2013-04-12,4,700
2013-04-13,4,700
2013-04-14,4,700
2013-04-15,4,703
2013-04-16,4,703
2013-04-17,4,703
2013-04-18,4,704
2013-04-19,4,701
2013-04-20,4,701
2013-04-21,4,701
2013-04-22,4,708
2013-04-23,4,709
2013-04-24,4,709
2013-04-25,4,710
2013-04-26,4,709
2013-04-27,4,709
2013-04-28,4,709
2013-04-29,4,718
2013-04-30,4,718
2013-05-01,4,719
2013-05-02,4,719
2013-05-03,4,714
2013-05-04,4,714
2013-05-05,4,714
2013-05-06,4,723
2013-05-07,4,723
2013-05-08,4,723
2013-05-09,4,723
2013-05-10,4,721
2013-05-11,4,721
2013-05-12,4,721
2013-05-13,4,730
2013-05-14,4,732
2013-05-15,4,732
2013-05-16,4,733
2013-05-17,4,725
2013-05-18,4,725
2013-05-19,4,725
2013-05-20,4,732
2013-05-21,4,732
2013-05-22,4,732
2013-05-23,4,732
2013-05-24,4,726
2013-05-25,4,726
2013-05-26,4,726
2013-05-27,4,726
2013-05-28,4,729
2013-05-29,4,730
2013-05-30,4,730
2013-05-31,4,720
2013-06-01,4,720
2013-06-02,4,720
2013-06-03,4,728
2013-06-04,4,728
2013-06-05,4,729
2013-06-06,4,729
2013-06-07,4,724
2013-06-08,4,724
2013-06-09,4,724
2013-06-10,4,728
2013-06-11,4,729
2013-06-12,4,729
2013-06-13,4,729
2013-06-14,4,723
2013-06-15,4,723
2013-06-16,4,723
2013-06-17,4,727
2013-06-18,4,728
2013-06-19,4,728
2013-06-20,4,728
2013-06-21,4,723
2013-06-22,4,723
2013-06-23,4,723
2013-06-24,4,726
2013-06-25,4,726
2013-06-26,4,726
2013-06-27,4,727
2013-06-28,4,720
2013-06-29,4,720
2013-06-30,4,720
2013-07-01,4,725
2013-07-02,4,726
2013-07-03,4,726
2013-07-04,4,726
2013-07-05,4,725
2013-07-06,4,725
2013-07-07,4,725
2013-07-08,4,729
2013-07-09,4,729
2013-07-10,4,729
2013-07-11,4,730
2013-07-12,4,727
2013-07-13,4,727
2013-07-14,4,727
2013-07-15,4,732
2013-07-16,4,732
2013-07-17,4,732
2013-07-18,4,735
2013-07-19,4,729
2013-07-20,4,729
2013-07-21,4,729
2013-07-22,4,734
2013-07-23,4,734
2013-07-24,4,735
2013-07-25,4,736
2013-07-26,4,732
2013-07-27,4,732
2013-07-28,4,732
2013-07-29,4,741
2013-07-30,4,742
2013-07-31,4,742
2013-08-01,4,742
2013-08-02,4,735
2013-08-03,4,735
2013-08-04,4,735
2013-08-05,4,746
2013-08-06,4,746
2013-08-07,4,746
2013-08-08,4,746
2013-08-09,4,739
2013-08-10,4,739
2013-08-11,4,739
2013-08-12,4,741
2013-08-13,4,743
2013-08-14,4,743
2013-08-15,4,744
2013-08-16,4,740
2013-08-17,4,740
2013-08-18,4,740
2013-08-19,4,744
2013-08-20,4,744
2013-08-21,4,744
2013-08-22,4,744
2013-08-23,4,740
2013-08-24,4,740
2013-08-25,4,740
2013-08-26,4,748
2013-08-27,4,749
2013-08-28,4,751
2013-08-29,4,751
2013-08-30,4,747
2013-08-31,4,747
2013-09-01,4,747
2013-09-02,4,747
2013-09-03,4,754
2013-09-04,4,755
2013-09-05,4,755
2013-09-06,4,753
2013-09-07,4,753
2013-09-08,4,753
2013-09-09,4,761
2013-09-10,4,761
2013-09-11,4,761
2013-09-12,4,761
2013-09-13,4,753
2013-09-14,4,753
2013-09-15,4,753
2013-09-16,4,759
2013-09-17,4,763
2013-09-18,4,763
2013-09-19,4,763
2013-09-20,4,755
2013-09-21,4,755
2013-09-22,4,755
2013-09-23,4,757
2013-09-24,4,758
2013-09-25,4,758
2013-09-26,4,758
2013-09-27,4,756
2013-09-28,4,756
2013-09-29,4,756
2013-09-30,4,763
2013-10-01,4,763
2013-10-02,4,763
2013-10-03,4,765
2013-10-04,4,760
2013-10-05,4,760
2013-10-06,4,760
2013-10-07,4,766
2013-10-08,4,765
2013-10-09,4,766
2013-10-10,4,767
2013-10-11,4,759
2013-10-12,4,759
2013-10-13,4,759
2013-10-14,4,766
2013-10-15,4,767
2013-10-16,4,768
2013-10-17,4,768
2013-10-18,4,763
2013-10-19,4,763
2013-10-20,4,763
2013-10-21,4,771
2013-10-22,4,771
2013-10-23,4,772
2013-10-24,4,772
2013-10-25,4,764
2013-10-26,4,764
2013-10-27,4,764
2013-10-28,4,773
2013-10-29,4,773
2013-10-30,4,773
2013-10-31,4,773
2013-11-01,4,768
2013-11-02,4,768
2013-11-03,4,768
2013-11-04,4,776
2013-11-05,4,776
2013-11-06,4,777
2013-11-07,4,777
2013-11-08,4,773
2013-11-09,4,773
2013-11-10,4,773
2013-11-11,4,777
2013-11-12,4,779
2013-11-13,4,779
2013-11-14,4,779
2013-11-15,4,777
2013-11-16,4,777
2013-11-17,4,777
2013-11-18,4,785
2013-11-19,4,787
2013-11-20,4,787
2013-11-21,4,787
2013-11-22,4,775
2013-11-23,4,775
2013-11-24,4,775
2013-11-25,4,778
2013-11-26,4,779
2013-11-27,4,779
2013-11-28,4,779
2013-11-29,4,775
2013-11-30,4,775
2013-12-01,4,775
2013-12-02,4,785
2013-12-03,4,786
2013-12-04,4,786
2013-12-05,4,786
2013-12-06,4,778
2013-12-07,4,778
2013-12-08,4,778
2013-12-09,4,787
2013-12-10,4,787
2013-12-11,4,787
2013-12-12,4,787
2013-12-13,4,779
2013-12-14,4,779
2013-12-15,4,779
2013-12-16,4,786
2013-12-17,4,787
2013-12-18,4,787
2013-12-19,4,786
2013-12-20,4,784
2013-12-21,4,784
2013-12-22,4,784
2013-12-23,4,790
2013-12-24,4,790
2013-12-25,4,790
2013-12-26,4,791
2013-12-27,4,785
2013-12-28,4,785
2013-12-29,4,785
2013-12-30,4,796
2013-12-31,4,796
2014-01-01,4,796
2014-01-02,4,796
2014-01-03,4,791
2014-01-04,4,791
2014-01-05,4,791
2014-01-06,4,796
2014-01-07,4,797
2014-01-08,4,797
2014-01-09,4,797
2014-01-10,4,788
2014-01-11,4,788
2014-01-12,4,788
2014-01-13,4,793
2014-01-14,4,793
2014-01-15,4,794
2014-01-16,4,793
2014-01-17,4,787
2014-01-18,4,787
2014-01-19,4,787
2014-01-20,4,787
2014-01-21,4,792
2014-01-22,4,794
2014-01-23,4,794
2014-01-24,4,790
2014-01-25,4,790
2014-01-26,4,790
2014-01-27,4,802
2014-01-28,4,803
2014-01-29,4,804
2014-01-30,4,804
2014-01-31,4,803
2014-02-01,4,803
2014-02-02,4,803
2014-02-03,4,812
2014-02-04,4,812
2014-02-05,4,815
2014-02-06,4,815
2014-02-07,4,808
2014-02-08,4,808
2014-02-09,4,808
2014-02-10,4,815
2014-02-11,4,816
2014-02-12,4,817
2014-02-13,4,816
2014-02-14,4,810
2014-02-15,4,810
2014-02-16,4,810
2014-02-17,4,810
2014-02-18,4,816
2014-02-19,4,816
2014-02-20,4,816
2014-02-21,4,809
2014-02-22,4,809
2014-02-23,4,809
2014-02-24,4,824
2014-02-25,4,823
2014-02-26,4,825
2014-02-27,4,824
2014-02-28,4,821
2014-03-01,4,821
2014-03-02,4,821
2014-03-03,4,829
2014-03-04,4,829
2014-03-05,4,830
2014-03-06,4,830
2014-03-07,4,826
2014-03-08,4,826
2014-03-09,4,826
2014-03-10,4,832
2014-03-11,4,832
2014-03-12,4,832
2014-03-13,4,832
2014-03-14,4,823
2014-03-15,4,823
2014-03-16,4,823
2014-03-17,4,828
2014-03-18,4,831
2014-03-19,4,831
2014-03-20,4,833
2014-03-21,4,828
2014-03-22,4,828
2014-03-23,4,828
2014-03-24,4,838
2014-03-25,4,838
2014-03-26,4,838
2014-03-27,4,838
2014-03-28,4,831
2014-03-29,4,831
2014-03-30,4,831
2014-03-31,4,836
2014-04-01,4,840
2014-04-02,4,841
2014-04-03,4,841
2014-04-04,4,836
2014-04-05,4,836
2014-04-06,4,836
2014-04-07,4,849
2014-04-08,4,849
2014-04-09,4,849
2014-04-10,4,850
2014-04-11,4,846
2014-04-12,4,846
2014-04-13,4,846
2014-04-14,4,850
2014-04-15,4,850
2014-04-16,4,850
2014-04-17,4,850
2014-04-18,4,850
2014-04-19,4,850
2014-04-20,4,850
2014-04-21,4,858
2014-04-22,4,858
2014-04-23,4,858
2014-04-24,4,858
2014-04-25,4,855
2014-04-26,4,855
2014-04-27,4,855
2014-04-28,4,863
2014-04-29,4,863
2014-04-30,4,863
2014-05-01,4,863
2014-05-02,4,857
2014-05-03,4,857
2014-05-04,4,857
2014-05-05,4,862
2014-05-06,4,863
2014-05-07,4,864
2014-05-08,4,864
2014-05-09,4,859
2014-05-10,4,859
2014-05-11,4,859
2014-05-12,4,866
2014-05-13,4,866
2014-05-14,4,866
2014-05-15,4,866
2014-05-16,4,861
2014-05-17,4,861
2014-05-18,4,861
2014-05-19,4,866
2014-05-20,4,866
2014-05-21,4,866
2014-05-22,4,866
2014-05-23,4,864
2014-05-24,4,864
2014-05-25,4,864
2014-05-26,4,864
2014-05-27,4,870
2014-05-28,4,870
2014-05-29,4,870
2014-05-30,4,865
2014-05-31,4,865
2014-06-01,4,865
2014-06-02,4,870
2014-06-03,4,870
2014-06-04,4,871
2014-06-05,4,871
2014-06-06,4,868
2014-06-07,4,868
2014-06-08,4,868
2014-06-09,4,877
2014-06-10,4,877
2014-06-11,4,877
2014-06-12,4,877
2014-06-13,4,872
2014-06-14,4,872
2014-06-15,4,872
2014-06-16,4,879
2014-06-17,4,879
2014-06-18,4,879
2014-06-19,4,880
2014-06-20,4,877
2014-06-21,4,877
2014-06-22,4,877
2014-06-23,4,881
2014-06-24,4,881
2014-06-25,4,881
2014-06-26,4,881
2014-06-27,4,874
2014-06-28,4,874
2014-06-29,4,874
2014-06-30,4,882
2014-07-01,4,882
2014-07-02,4,882
2014-07-03,4,882
2014-07-04,4,882
2014-07-05,4,882
2014-07-06,4,882
2014-07-07,4,886
2014-07-08,4,887
2014-07-09,4,887
2014-07-10,4,887
2014-07-11,4,880
2014-07-12,4,880
2014-07-13,4,880
2014-07-14,4,886
2014-07-15,4,886
2014-07-16,4,887
2014-07-17,4,887
2014-07-18,4,880
2014-07-19,4,880
2014-07-20,4,880
2014-07-21,4,889
2014-07-22,4,890
2014-07-23,4,890
2014-07-24,4,890
2014-07-25,4,879
2014-07-26,4,879
2014-07-27,4,879
2014-07-28,4,887
2014-07-29,4,887
2014-07-30,4,887
2014-07-31,4,887
2014-08-01,4,883
2014-08-02,4,883
2014-08-03,4,883
2014-08-04,4,890
2014-08-05,4,890
2014-08-06,4,890
2014-08-07,4,890
2014-08-08,4,884
2014-08-09,4,884
2014-08-10,4,884
2014-08-11,4,898
2014-08-12,4,899
2014-08-13,4,899
2014-08-14,4,899
2014-08-15,4,894
2014-08-16,4,894
2014-08-17,4,894
2014-08-18,4,901
2014-08-19,4,902
2014-08-20,4,901
2014-08-21,4,902
2014-08-22,4,898
2014-08-23,4,898
2014-08-24,4,898
2014-08-25,4,903
2014-08-26,4,903
2014-08-27,4,903
2014-08-28,4,903
2014-08-29,4,900
2014-08-30,4,900
2014-08-31,4,900
2014-09-01,4,900
2014-09-02,4,905
2014-09-03,4,905
2014-09-04,4,905
2014-09-05,4,905
2014-09-06,4,905
2014-09-07,4,905
2014-09-08,4,911
2014-09-09,4,913
2014-09-10,4,913
2014-09-11,4,913
2014-09-12,4,907
2014-09-13,4,907
2014-09-14,4,907
2014-09-15,4,913
2014-09-16,4,914
2014-09-17,4,916
2014-09-18,4,916
2014-09-19,4,910
2014-09-20,4,910
2014-09-21,4,910
2014-09-22,4,915
2014-09-23,4,916
2014-09-24,4,915
2014-09-25,4,915
2014-09-26,4,908
2014-09-27,4,908
2014-09-28,4,908
2014-09-29,4,922
2014-09-30,4,922
2014-10-01,4,922
2014-10-02,4,922
2014-10-03,4,916
2014-10-04,4,916
2014-10-05,4,916
2014-10-06,4,921
2014-10-07,4,921
2014-10-08,4,923
2014-10-09,4,923
2014-10-10,4,918
2014-10-11,4,918
2014-10-12,4,918
2014-10-13,4,932
2014-10-14,4,932
2014-10-15,4,932
2014-10-16,4,932
2014-10-17,4,922
2014-10-18,4,922
2014-10-19,4,922
2014-10-20,4,926
2014-10-21,4,927
2014-10-22,4,927
2014-10-23,4,927
2014-10-24,4,921
2014-10-25,4,921
2014-10-26,4,921
2014-10-27,4,929
2014-10-28,4,929
2014-10-29,4,929
2014-10-30,4,929
2014-10-31,4,926
2014-11-01,4,926
2014-11-02,4,926
2014-11-03,4,933
2014-11-04,4,934
2014-11-05,4,934
2014-11-06,4,933
2014-11-07,4,925
2014-11-08,4,925
2014-11-09,4,925
2014-11-10,4,931
2014-11-11,4,932
2014-11-12,4,933
2014-11-13,4,932
2014-11-14,4,924
2014-11-15,4,924
2014-11-16,4,924
2014-11-17,4,929
2014-11-18,4,930
2014-11-19,4,931
2014-11-20,4,931
2014-11-21,4,921
2014-11-22,4,921
2014-11-23,4,921
2014-11-24,4,924
2014-11-25,4,925
2014-11-26,4,925
2014-11-27,4,925
2014-11-28,4,919
2014-11-29,4,919
2014-11-30,4,919
2014-12-01,4,923
2014-12-02,4,924
2014-12-03,4,924
2014-12-04,4,923
2014-12-05,4,915
2014-12-06,4,915
2014-12-07,4,915
2014-12-08,4,920
2014-12-09,4,920
2014-12-10,4,921
2014-12-11,4,921
2014-12-12,4,916
2014-12-13,4,916
2014-12-14,4,916
2014-12-15,4,921
2014-12-16,4,922
2014-12-17,4,923
2014-12-18,4,923
2014-12-19,4,913
2014-12-20,4,913
2014-12-21,4,913
2014-12-22,4,923
2014-12-23,4,926
2014-12-24,4,926
2014-12-25,4,926
2014-12-26,4,920
2014-12-27,4,920
2014-12-28,4,920
2014-12-29,4,927
2014-12-30,4,927
2014-12-31,4,927
2015-01-01,4,927
2015-01-02,4,913
2015-01-03,4,913
2015-01-04,4,913
2015-01-05,4,916
2015-01-06,4,917
2015-01-07,4,918
2015-01-08,4,917
2015-01-09,4,910
2015-01-10,4,910
2015-01-11,4,910
2015-01-12,4,912
2015-01-13,4,911
2015-01-14,4,911
2015-01-15,4,911
2015-01-16,4,901
2015-01-17,4,901
2015-01-18,4,901
2015-01-19,4,901
2015-01-20,4,904
2015-01-21,4,905
2015-01-22,4,904
2015-01-23,4,897
2015-01-24,4,897
2015-01-25,4,897
2015-01-26,4,906
2015-01-27,4,907
2015-01-28,4,905
2015-01-29,4,905
2015-01-30,4,900
2015-01-31,4,900
2015-02-01,4,900
2015-02-02,4,901
2015-02-03,4,901
2015-02-04,4,901
2015-02-05,4,900
2015-02-06,4,895
2015-02-07,4,895
2015-02-08,4,895
2015-02-09,4,904
2015-02-10,4,904
2015-02-11,4,904
2015-02-12,4,903
2015-02-13,4,899
2015-02-14,4,899
2015-02-15,4,899
2015-02-16,4,899
2015-02-17,4,901
2015-02-18,4,901
2015-02-19,4,901
2015-02-20,4,892
2015-02-21,4,892
2015-02-22,4,892
2015-02-23,4,896
2015-02-24,4,897
2015-02-25,4,897
2015-02-26,4,896
2015-02-27,4,888
2015-02-28,4,888
2015-03-01,4,888
2015-03-02,4,893
2015-03-03,4,894
2015-03-04,4,893
2015-03-05,4,893
2015-03-06,4,882
2015-03-07,4,882
2015-03-08,4,882
2015-03-09,4,894
2015-03-10,4,896
2015-03-11,4,896
2015-03-12,4,896
2015-03-13,4,893
2015-03-14,4,893
2015-03-15,4,893
2015-03-16,4,900
2015-03-17,4,900
2015-03-18,4,900
2015-03-19,4,900
2015-03-20,4,894
2015-03-21,4,894
2015-03-22,4,894
2015-03-23,4,901
2015-03-24,4,902
2015-03-25,4,902
2015-03-26,4,902
2015-03-27,4,898
2015-03-28,4,898
2015-03-29,4,898
2015-03-30,4,909
2015-03-31,4,910
2015-04-01,4,910
2015-04-02,4,912
2015-04-03,4,912
2015-04-04,4,912
2015-04-05,4,912
2015-04-06,4,913
2015-04-07,4,913
2015-04-08,4,914
2015-04-09,4,914
2015-04-10,4,902
2015-04-11,4,902
2015-04-12,4,902
2015-04-13,4,905
2015-04-14,4,905
2015-04-15,4,906
2015-04-16,4,906
2015-04-17,4,901
2015-04-18,4,901
2015-04-19,4,901
2015-04-20,4,906
2015-04-21,4,907
2015-04-22,4,907
2015-04-23,4,906
2015-04-24,4,898
2015-04-25,4,898
2015-04-26,4,898
2015-04-27,4,911
2015-04-28,4,911
2015-04-29,4,913
2015-04-30,4,913
2015-05-01,4,905
2015-05-02,4,905
2015-05-03,4,905
2015-05-04,4,914
2015-05-05,4,915
2015-05-06,4,915
2015-05-07,4,915
2015-05-08,4,900
2015-05-09,4,900
2015-05-10,4,900
2015-05-11,4,907
2015-05-12,4,907
2015-05-13,4,908
2015-05-14,4,908
2015-05-15,4,900
2015-05-16,4,900
2015-05-17,4,900
2015-05-18,4,905
2015-05-19,4,905
2015-05-20,4,905
2015-05-21,4,905
2015-05-22,4,900
2015-05-23,4,900
2015-05-24,4,900
2015-05-25,4,900
2015-05-26,4,907
2015-05-27,4,908
2015-05-28,4,908
2015-05-29,4,901
2015-05-30,4,901
2015-05-31,4,901
2015-06-01,4,909
2015-06-02,4,910
2015-06-03,4,910
2015-06-04,4,910
2015-06-05,4,903
2015-06-06,4,903
2015-06-07,4,903
2015-06-08,4,909
2015-06-09,4,909
2015-06-10,4,910
2015-06-11,4,910
2015-06-12,4,905
2015-06-13,4,905
2015-06-14,4,905
2015-06-15,4,907
2015-06-16,4,907
2015-06-17,4,908
2015-06-18,4,908
2015-06-19,4,903
2015-06-20,4,903
2015-06-21,4,903
2015-06-22,4,911
2015-06-23,4,912
2015-06-24,4,912
2015-06-25,4,912
2015-06-26,4,907
2015-06-27,4,907
2015-06-28,4,907
2015-06-29,4,916
2015-06-30,4,917
2015-07-01,4,917
2015-07-02,4,916
2015-07-03,4,916
2015-07-04,4,916
2015-07-05,4,916
2015-07-06,4,919
2015-07-07,4,922
2015-07-08,4,922
2015-07-09,4,923
2015-07-10,4,917
2015-07-11,4,917
2015-07-12,4,917
2015-07-13,4,925
2015-07-14,4,924
2015-07-15,4,924
2015-07-16,4,924
2015-07-17,4,918
2015-07-18,4,918
2015-07-19,4,918
2015-07-20,4,921
2015-07-21,4,921
2015-07-22,4,921
2015-07-23,4,921
2015-07-24,4,915
2015-07-25,4,915
2015-07-26,4,915
2015-07-27,4,922
2015-07-28,4,923
2015-07-29,4,923
2015-07-30,4,923
2015-07-31,4,914
2015-08-01,4,914
2015-08-02,4,914
2015-08-03,4,921
2015-08-04,4,922
2015-08-05,4,922
2015-08-06,4,922
2015-08-07,4,911
2015-08-08,4,911
2015-08-09,4,911
2015-08-10,4,922
2015-08-11,4,922
2015-08-12,4,923
2015-08-13,4,923
2015-08-14,4,916
2015-08-15,4,916
2015-08-16,4,916
2015-08-17,4,921
2015-08-18,4,922
2015-08-19,4,922
2015-08-20,4,922
2015-08-21,4,910
2015-08-22,4,910
2015-08-23,4,910
2015-08-24,4,917
2015-08-25,4,917
2015-08-26,4,917
2015-08-27,4,918
2015-08-28,4,909
2015-08-29,4,909
2015-08-30,4,909
2015-08-31,4,914
2015-09-01,4,914
2015-09-02,4,914
2015-09-03,4,914
2015-09-04,4,906
2015-09-05,4,906
2015-09-06,4,906
2015-09-07,4,906
2015-09-08,4,912
2015-09-09,4,912
2015-09-10,4,912
2015-09-11,4,903
2015-09-12,4,903
2015-09-13,4,903
2015-09-14,4,918
2015-09-15,4,918
2015-09-16,4,918
2015-09-17,4,917
2015-09-18,4,913
2015-09-19,4,913
2015-09-20,4,913
2015-09-21,4,919
2015-09-22,4,920
2015-09-23,4,920
2015-09-24,4,919
2015-09-25,4,914
2015-09-26,4,914
2015-09-27,4,914
2015-09-28,4,921
2015-09-29,4,922
2015-09-30,4,922
2015-10-01,4,921
2015-10-02,4,917
2015-10-03,4,917
2015-10-04,4,917
2015-10-05,4,924
2015-10-06,4,927
2015-10-07,4,928
2015-10-08,4,929
2015-10-09,4,926
2015-10-10,4,926
2015-10-11,4,926
2015-10-12,4,931
2015-10-13,4,932
2015-10-14,4,930
2015-10-15,4,930
2015-10-16,4,917
2015-10-17,4,917
2015-10-18,4,917
2015-10-19,4,924
2015-10-20,4,924
2015-10-21,4,925
2015-10-22,4,925
2015-10-23,4,914
2015-10-24,4,914
2015-10-25,4,914
2015-10-26,4,924
2015-10-27,4,925
2015-10-28,4,925
2015-10-29,4,925
2015-10-30,4,913
2015-10-31,4,913
2015-11-01,4,913
2015-11-02,4,917
2015-11-03,4,918
2015-11-04,4,919
2015-11-05,4,919
2015-11-06,4,908
2015-11-07,4,908
2015-11-08,4,908
2015-11-09,4,912
2015-11-10,4,912
2015-11-11,4,912
2015-11-12,4,913
2015-11-13,4,908
2015-11-14,4,908
2015-11-15,4,908
2015-11-16,4,916
2015-11-17,4,916
2015-11-18,4,915
2015-11-19,4,914
2015-11-20,4,904
2015-11-21,4,904
2015-11-22,4,904
2015-11-23,4,906
2015-11-24,4,907
2015-11-25,4,908
2015-11-26,4,908
2015-11-27,4,899
2015-11-28,4,899
2015-11-29,4,899
2015-11-30,4,909
2015-12-01,4,910
2015-12-02,4,910
2015-12-03,4,910
2015-12-04,4,906
2015-12-05,4,906
2015-12-06,4,906
2015-12-07,4,910
2015-12-08,4,910
2015-12-09,4,909
2015-12-10,4,909
2015-12-11,4,909
